VTBB,,,
VORDME,084818N,0985208E,LAMUL
VORDME,190513N,0984044E,LAMUN
VORDME,135114N,1004813E,LANCO
VORDME,165359N,0984520E,LARAK
VORDME,200823N,0995935E,LAREV
VORDME,132427N,1003958E,LASAM
VORDME,133332N,1004921E,LASON
VORDME,183506N,0985745E,LASOX
VORDME,133944N,1005022E,LATIN
VORDME,171515N,1030328E,LATUR
VORDME,135606N,1004930E,LAVOG
VORDME,094131N,0995241E,LAXOS
VORDME,093340N,0984608E,LAYWA
VORDME,080536N,0980609E,LAZAM
VORDME,080846N,0980108E,LAZIO
VORDME,130515N,1002825E,LEBIM
VORDME,173140N,1022956E,LEBOG
VORDME,175044N,1022825E,LEDER
VORDME,165253N,0984429E,LEDOK
VORDME,161355N,1025640E,LEKAM
VORDME,140103N,1005049E,LEMOS
VORDME,105837N,0993636E,LERBU
VORDME,062706N,1011618E,LERNI
VORDME,054835N,1011219E,LESKU
VORDME,140058N,1005047E,LETMA
VORDME,071436N,1003347E,LETMO
VORDME,163458N,1024301E,LETVI
VORDME,172043N,1030545E,LEVGA
VORDME,082819N,0990200E,LEXIS
VORDME,135749N,1003800E,LIBRA
VORDME,171403N,1023343E,LIDBO
VORDME,133312N,1004910E,LIGSI
VORDME,192027N,0980821E,LIKPU
VORDME,091953N,1000531E,LILTO
VORDME,091536N,0995317E,LIMLY
VORDME,135608N,1004931E,LINSY
VORDME,183506N,0985742E,LINTI
VORDME,160835N,1025159E,LIPKU
VORDME,141028N,1015756E,LIPLI
VORDME,083227N,1001315E,LONEE
VORDME,132928N,1004115E,LONNY
VORDME,085356N,1003425E,LOSDA
VORDME,132929N,1004115E,LOSDO
VORDME,135114N,1004813E,LOTMU
VORDME,180546N,0993845E,LOTZO
VORDME,133560N,1004413E,LOUIS
VORDME,182945N,0992609E,LPTN1
VORDME,182948N,0992612E,LPTN2
VORDME,182136N,0992948E,LPTNF
VORDME,180431N,0992924E,LPTS1
VORDME,180338N,0993442E,LPTS2
VORDME,180427N,0992929E,LPTS3
VORDME,180341N,0993446E,LPTS4
VORDME,181059N,0993041E,LPTSF
VORDME,171347N,1025022E,LUBKA
VORDME,152849N,0983530E,LUDVI
VORDME,135947N,1003921E,LUGSO
VORDME,163506N,1002434E,LUKPA
VORDME,162730N,1011142E,LUKTO
VORDME,172002N,1014120E,LUMRO
VORDME,134916N,1004627E,LUNRA
VORDME,134816N,1003239E,LURPO
VORDME,085957N,0991010E,LUTBA
VORDME,082819N,0990200E,LUXIR
VORDME,083409N,0995652E,MA19
VORDME,192118N,0975523E,MA197
VORDME,163219N,1023822E,MABDI
VORDME,094809N,1003543E,MABKO
VORDME,191306N,0983346E,MACHI
VORDME,075722N,0991013E,MADIL
VORDME,102846N,0991015E,MAGMI
VORDME,163959N,1011823E,MAGPU
VORDME,194316N,1000351E,MAGVI
VORDME,193231N,0993420E,MAILA
VORDME,150123N,1044558E,MAKAM
VORDME,173722N,1014648E,MAKEP
VORDME,183309N,0992217E,MAKOM
VORDME,163540N,1023324E,MAKVO
VORDME,081147N,0982726E,MALIN
VORDME,111240N,0993155E,MALIP
VORDME,143111N,1011153E,MALKI
VORDME,181660N,0993816E,MAMOR
VORDME,095207N,0982828E,MANAM
VORDME,070653N,1003215E,MANAN
VORDME,182308N,1002342E,MANOW
VORDME,080223N,0983630E,MANYU
VORDME,152257N,1050224E,MAPAW
VORDME,195837N,0994521E,MAPDA
VORDME,064627N,1013804E,MAPLE
VORDME,180022N,0993842E,MARBO
VORDME,080109N,0990317E,MARIA
VORDME,152310N,1032225E,MARMU
VORDME,180836N,0990549E,MARNI
VORDME,180252N,0992618E,MARWA
VORDME,165801N,1034107E,MASIO
VORDME,134822N,1002541E,MASON
VORDME,175825N,0993005E,MATAN
VORDME,133644N,1003425E,MATLO
VORDME,175011N,1000320E,MAYOM
VORDME,064749N,1011937E,MAYOU
VORDME,150649N,1044132E,MAYSA
VORDME,135403N,1002655E,MEKET
VORDME,110831N,0994543E,MENEX
VORDME,172107N,1015731E,MENUS
VORDME,070044N,1001705E,MEPIG
VORDME,065005N,1003813E,MERIV
VORDME,090719N,0994816E,MESEM
VORDME,161336N,1034643E,MESIB
VORDME,190300N,0990711E,MESUX
VORDME,162022N,1030934E,METAV
VORDME,085828N,0985852E,METIN
VORDME,054935N,1010620E,MEVIT
VORDME,081458N,0995121E,MEZZI
VORDME,133134N,1010316E,MEZZO
VORDME,184808N,1002603E,MIBOB
VORDME,141823N,0985907E,MIGAR
VORDME,193859N,0995049E,MIKAV
VORDME,081152N,0980533E,MILAN
VORDME,165438N,0984546E,MILUT
VORDME,131012N,1011830E,MINDI
VORDME,095827N,0984252E,MINTA
VORDME,184813N,0985842E,MIZZY
VORDME,151760N,1001747E,MM18
VORDME,080655N,0982016E,MM27
VORDME,140030N,1004001E,MOCKA
VORDME,173037N,1015220E,MOCKE
VORDME,083016N,0983729E,MODON
VORDME,182745N,0993744E,MOLEK
VORDME,164323N,1024257E,MOLVU
VORDME,082659N,0984056E,MONBU
VORDME,122701N,1010620E,MONJA
VORDME,184702N,0993743E,MONLO
VORDME,151237N,1043430E,MOONY
VORDME,163644N,1030238E,MOOSE
VORDME,171250N,1022551E,MOPSA
VORDME,171813N,1024120E,MOSDI
VORDME,155757N,1033353E,MOSNU
VORDME,071134N,1002730E,MOSPO
VORDME,142959N,1005445E,MOTIF
VORDME,131110N,1002306E,MOTNA
VORDME,162218N,1024313E,MOVMI
VORDME,200831N,0995918E,MOVRO
VORDME,083037N,0995630E,MR01
VORDME,124131N,0995549E,MR16
VORDME,172212N,1024918E,MR30
VORDME,085441N,1012952E,MUBAN
VORDME,134530N,1004342E,MUBUS
VORDME,090050N,0975115E,MUDMA
VORDME,152928N,1001048E,MUDOR
VORDME,175107N,1025753E,MUGNO
VORDME,085149N,0990110E,MULRO
VORDME,170600N,1024644E,MULVA
VORDME,164901N,0983357E,MUMAI
VORDME,123713N,1011239E,MUNEG
VORDME,075635N,0990653E,MUNIA
VORDME,171732N,1025849E,MUNUR
VORDME,151352N,1050727E,MUWAN
VORDME,152333N,1044042E,MUYOR
VORDME,180550N,0993549E,NADON
VORDME,074847N,0994311E,NAKAR
VORDME,171506N,1035036E,NAKEE
VORDME,145942N,1022354E,NAKNF
VORDME,145715N,1021917E,NAKNM
VORDME,144214N,1003103E,NAKON
VORDME,180547N,0993108E,NAKOT
VORDME,145417N,1021343E,NAKSF
VORDME,145642N,1021815E,NAKSM
VORDME,082203N,1000219E,NAMFA
VORDME,170251N,1034951E,NANAI
VORDME,152838N,1045738E,NANOI
VORDME,182707N,0992920E,NAPFY
VORDME,182852N,0990332E,NASAI
VORDME,122452N,1010420E,NAVAA
VORDME,063702N,1014708E,NAWNF
VORDME,064138N,1014908E,NAWNI
VORDME,062360N,1014129E,NAWSF
VORDME,061924N,1013929E,NAWSI
VORDME,074102N,0991442E,NECON
VORDME,080935N,0990518E,NEEMO
VORDME,172332N,1030156E,NEENO
VORDME,092731N,0985121E,NEETA
VORDME,160345N,1022913E,NEMTE
VORDME,142125N,1001505E,NIMEG
VORDME,141528N,1000718E,NINER
VORDME,171614N,1001444E,NIROP
VORDME,164212N,1005616E,NISIP
VORDME,170702N,1025904E,NISSA
VORDME,162723N,1000718E,NITAL
VORDME,195710N,1000960E,NITED
VORDME,134229N,1012607E,NITRO
VORDME,164820N,1024659E,NIVAD
VORDME,164826N,0995954E,NIVUS
VORDME,092517N,0992613E,NIXET
VORDME,151636N,1004006E,NOBER
VORDME,065118N,1004807E,NOBIT
VORDME,135118N,1001910E,NODEG
VORDME,200360N,0995660E,NODOV
VORDME,173834N,1020021E,NOGAD
VORDME,162909N,1001733E,NOGEM
VORDME,194003N,1000623E,NOKUS
VORDME,065641N,1002928E,NOLAP
VORDME,190438N,1003420E,NOLUK
VORDME,093404N,0984835E,NOMEK
VORDME,113830N,1010454E,NOMEP
VORDME,105301N,0995337E,NONEL
VORDME,161217N,1033144E,NOPIG
VORDME,063652N,1013245E,NORAR
VORDME,172139N,1030722E,NORDY
VORDME,144308N,1003820E,NORTA
VORDME,122026N,1023220E,NOVEM
VORDME,084540N,0995103E,NSTN1
VORDME,084507N,0995117E,NSTN2
VORDME,083751N,0995716E,NSTNF
VORDME,084447N,0995760E,NSTNI
VORDME,081743N,0995455E,NSTS1
VORDME,082757N,0995613E,NSTSF
VORDME,082245N,0995540E,NSTSI
VORDME,093819N,1000313E,NUDBA
VORDME,183019N,0990506E,NUDMA
VORDME,164214N,0984931E,NUDSI
VORDME,103545N,0990934E,NUDSO
VORDME,130254N,1014959E,NUGPA
VORDME,102919N,1003643E,NULBO
VORDME,083118N,0990228E,NULMA
VORDME,195017N,0994857E,NULTA
VORDME,193243N,0993402E,NUMDO
VORDME,151301N,1052257E,NUMFA
VORDME,095151N,0982431E,NUMPU
VORDME,145127N,0992304E,NUNLI
VORDME,170741N,1024643E,NUPDU
VORDME,142451N,0983322E,NURDA
VORDME,094406N,1001757E,NURLO
VORDME,125538N,1001511E,NUSON
VORDME,072803N,0985020E,NUTGU
VORDME,064142N,1012142E,OAKLY
VORDME,105753N,0993555E,OBKAN
VORDME,164527N,0985152E,OBKED
VORDME,072948N,1003228E,OBLEX
VORDME,135854N,1000355E,OBMAR
VORDME,065015N,1001828E,OBMEM
VORDME,170406N,1024140E,OBMIL
VORDME,183327N,1003308E,OGENO
VORDME,161608N,1042533E,OKENA
VORDME,095849N,1001852E,OLBAG
VORDME,071206N,1002359E,OLDEV
VORDME,125401N,1021325E,OLDIR
VORDME,065432N,1013426E,OLIVE
VORDME,174803N,1024443E,OLPES
VORDME,054903N,1010443E,OLPIL
VORDME,113411N,1001649E,OLSEL
VORDME,134439N,1014956E,OLTUM
VORDME,141013N,0995725E,OM21
VORDME,165643N,1000922E,OMBAR
VORDME,162808N,1022932E,OMBEV
VORDME,153620N,1001746E,OMBIN
VORDME,194241N,0994348E,OMGEN
VORDME,135143N,1024559E,OMURO
VORDME,081757N,0984633E,ONETI
VORDME,164304N,1024826E,ONIBU
VORDME,163228N,1022655E,ONUVI
VORDME,171913N,1042630E,OPAAR
VORDME,174224N,1000008E,OPELO
VORDME,142704N,1005517E,OPERA
VORDME,181929N,0985219E,OSADI
VORDME,090031N,0992206E,OSIMO
VORDME,094549N,1000220E,OSNIX
VORDME,165234N,1000328E,OSPAL
VORDME,172843N,1025206E,OSPEK
VORDME,082015N,0991319E,OSPEX
VORDME,085820N,1013431E,OSROG
VORDME,163433N,1024244E,OSRUS
VORDME,074253N,0984409E,OSVIP
VORDME,150642N,1032852E,OTBET
VORDME,091306N,0993248E,OTGOL
VORDME,171117N,1025529E,OTLOR
VORDME,181358N,0994227E,PABEK
VORDME,151356N,1050625E,PACER
VORDME,075505N,0983441E,PACUS
VORDME,071660N,0995532E,PADPA
VORDME,162731N,1011127E,PADPU
VORDME,192704N,0995725E,PAELY
VORDME,091549N,1001709E,PAGLU
VORDME,181228N,0994929E,PAHIN
VORDME,162013N,0995656E,PAKMO
VORDME,145202N,1025409E,PAKRI
VORDME,181445N,0993849E,PALAT
VORDME,181160N,0995139E,PAMOK
VORDME,080019N,0990349E,PAMRO
VORDME,173660N,1025119E,PAMVO
VORDME,064706N,1010850E,PAN08
VORDME,064709N,1010936E,PAN26
VORDME,065457N,1010906E,PANAN
VORDME,064725N,1011330E,PANEF
VORDME,151252N,1043633E,PANIN
VORDME,172035N,1005606E,PANKU
VORDME,075257N,0985255E,PANOM
VORDME,181351N,0991917E,PANTA
VORDME,064650N,1010455E,PANWF
VORDME,121306N,0995955E,PAPAT
VORDME,080112N,1023842E,PARAM
VORDME,145727N,1034726E,PASAT
VORDME,094131N,1000022E,PASKI
VORDME,140005N,0993007E,PASTO
VORDME,065327N,1005820E,PATAA
VORDME,164756N,0985342E,PATAE
VORDME,171647N,1033715E,PATAN
VORDME,193557N,0993633E,PATGU
VORDME,194921N,0994117E,PAVPI
VORDME,164811N,0985434E,PAWAI
VORDME,123137N,1010012E,PAWIN
VORDME,170425N,1035246E,PAYON
VORDME,170826N,0994751E,PAYTO
VORDME,100604N,0985112E,PAYUN
VORDME,162103N,1010424E,PB001
VORDME,162042N,1010416E,PB002
VORDME,162922N,1010450E,PB003
VORDME,162902N,1011808E,PB004
VORDME,164515N,1011143E,PB018
VORDME,163434N,1011142E,PB036
VORDME,163434N,1011138E,PB136
VORDME,161606N,1001736E,PEBLI
VORDME,080342N,0994751E,PEDOR
VORDME,185806N,0975520E,PEGSI
VORDME,144808N,1034733E,PEKBA
VORDME,141329N,1001320E,PESTO
VORDME,061740N,1011945E,PETAC
VORDME,101412N,1015410E,PETRA
VORDME,181838N,0994956E,PHATA
VORDME,151760N,1001747E,PI001
VORDME,152317N,1001754E,PI002
VORDME,151727N,1001746E,PI101
VORDME,151550N,1001744E,PI360
VORDME,150948N,1001736E,PI361
VORDME,143008N,1003530E,PIANO
VORDME,171130N,1000028E,PIBIK
VORDME,083230N,0995649E,PICHY
VORDME,122143N,1010514E,PIDEL
VORDME,190302N,0985749E,PILEX
VORDME,145502N,1020823E,PIMAI
VORDME,065011N,1001156E,PIMAN
VORDME,073045N,1002449E,PIMER
VORDME,065234N,1004131E,PIMUV
VORDME,182854N,0985228E,PINGY
VORDME,092825N,1002306E,PINUN
VORDME,073832N,0992010E,PIONY
VORDME,195212N,1000709E,PIPEG
VORDME,142236N,1011914E,PIPOB
VORDME,174644N,0994553E,PIVUT
VORDME,180636N,0993104E,PIWAN
VORDME,125517N,1005456E,PIWAT
VORDME,164202N,0983516E,PM200
VORDME,164204N,0983805E,PM201
VORDME,164206N,0984022E,PM202
VORDME,164206N,0983516E,PM300
VORDME,164219N,0983805E,PM301
VORDME,164230N,0984023E,PM302
VORDME,170710N,0994857E,PO101
VORDME,171342N,0994905E,PO102
VORDME,172121N,0994915E,PO201
VORDME,171450N,0994907E,PO202
VORDME,175416N,0995722E,POCKY
VORDME,172410N,1022846E,POKIR
VORDME,132106N,1003454E,POLAK
VORDME,171309N,1000328E,POLOB
VORDME,201858N,1002306E,PONUK
VORDME,180216N,0992219E,POODA
VORDME,092901N,0983204E,POOMA
VORDME,150720N,1045859E,POONA
VORDME,062908N,1003212E,POPID
VORDME,093739N,0995610E,POPOR
VORDME,164127N,1002056E,POSIL
VORDME,145809N,1002147E,POTAX
VORDME,134154N,1000451E,POTEP
VORDME,190229N,0990212E,POTIV
VORDME,064523N,1003053E,POVAK
VORDME,165905N,1030530E,POVEX
VORDME,184404N,0990509E,POVUT
VORDME,064718N,1010853E,POXUN
VORDME,164738N,1001615E,PP140
VORDME,162828N,1003044E,PP142
VORDME,162055N,1002257E,PP143
VORDME,163718N,1001502E,PP144
VORDME,164614N,1000817E,PP145
VORDME,170010N,0995742E,PP146
VORDME,164619N,1001715E,PP320
VORDME,164742N,1000545E,PP322
VORDME,162810N,1000642E,PP323
VORDME,170047N,1002422E,PP324
VORDME,174605N,1000918E,PREAM
VORDME,180344N,1000927E,PRH01
VORDME,175732N,1000849E,PRH02
VORDME,180132N,1000914E,PRHSF
VORDME,171510N,1044421E,PRITY
VORDME,093407N,1001727E,PUBID
VORDME,151818N,1050702E,PUDZA
VORDME,163536N,1002521E,PUGAN
VORDME,150337N,1002441E,PUGUL
VORDME,182546N,0990505E,PUKAT
VORDME,094406N,1000622E,PUKOM
VORDME,165230N,1001234E,PULUM
VORDME,180831N,0985001E,PUMAM
VORDME,141420N,0984348E,PUMOR
VORDME,170250N,1035753E,PUNNA
VORDME,171826N,1042416E,PUNOI
VORDME,183729N,0985745E,PUNYA
VORDME,171458N,1035141E,PUPEK
VORDME,183601N,0991558E,PUPIK
VORDME,152153N,1052207E,PUTAI
VORDME,084506N,0993926E,PUYOL
VORDME,081212N,0990241E,RABEE
VORDME,074049N,0992631E,RACHA
VORDME,093043N,0983907E,RAKSA
VORDME,150554N,1032319E,RAMBU
VORDME,150240N,1030040E,RAMEI
VORDME,083722N,0995006E,RAMOZ
VORDME,171625N,1041840E,RANEE
VORDME,075906N,0980142E,RAWAI
VORDME,095238N,0983612E,RAWAT
VORDME,183539N,0991229E,RAXOM
VORDME,132910N,1004225E,RAYPA
VORDME,074332N,0983736E,REBED
VORDME,083425N,0992825E,RECNO
VORDME,194223N,0994420E,REDIP
VORDME,140118N,1004937E,REGIR
VORDME,120007N,1003454E,REGOS
VORDME,080432N,1002618E,RELIP
VORDME,134826N,1003259E,REMAT
VORDME,165935N,1004531E,REMER
VORDME,135148N,1005056E,RENEX
VORDME,135954N,1003910E,RENIL
VORDME,090945N,0990001E,REPEL
VORDME,132419N,1004109E,REPEN
VORDME,140121N,1004938E,REWCO
VORDME,080313N,0982350E,RHK49
VORDME,081030N,0982307E,RHK57
VORDME,080225N,0981526E,RHK59
VORDME,080332N,0981520E,RHK68
VORDME,080301N,0982350E,RHK76
VORDME,080903N,0981448E,RHK87
VORDME,172014N,1012918E,RIBDO
VORDME,135157N,1004709E,RIBGA
VORDME,074737N,0991904E,RICOH
VORDME,164207N,0984156E,RIDGU
VORDME,190612N,0975519E,RIDKI
VORDME,182547N,0985743E,RIGTA
VORDME,162120N,1030138E,RIKVU
VORDME,102334N,1012142E,RILVI
VORDME,173746N,0991609E,RINKA
VORDME,165016N,1011824E,RINRO
VORDME,090852N,1002238E,RIPMU
VORDME,133344N,1003950E,RIPSO
VORDME,172308N,1023117E,RIRMI
VORDME,150112N,1025027E,RISBO
VORDME,065725N,1003516E,RISRO
VORDME,132418N,1004109E,RISSE
VORDME,135743N,1003812E,RIVER
VORDME,080209N,0983401E,RIZZO
VORDME,092558N,1003511E,ROBDA
VORDME,141043N,1012508E,ROBKA
VORDME,075813N,0980323E,ROMAA
VORDME,135157N,1004709E,ROMME
VORDME,140841N,1004359E,RONAL
VORDME,152340N,1044047E,ROONY
VORDME,075448N,0991111E,ROPBY
VORDME,074818N,0985645E,ROSIC
VORDME,133652N,1004311E,ROVEN
VORDME,071525N,0994532E,ROZER
VORDME,181514N,0995623E,RUBBY
VORDME,173539N,1023756E,RUGBU
VORDME,133344N,1003950E,RUGTI
VORDME,134237N,1005815E,RUKDI
VORDME,143351N,1015512E,RUKSA
VORDME,135626N,1004820E,RUMAD
VORDME,134537N,1001343E,RUMBA
VORDME,091717N,1001560E,RUMVA
VORDME,125857N,1010148E,RUNOS
VORDME,093445N,0982951E,RUNTA
VORDME,125839N,1014733E,RUPTA
VORDME,132911N,1004226E,RUPUX
VORDME,161943N,1041436E,RURAR
VORDME,151919N,1032804E,RUREM
VORDME,170615N,1000704E,RUTEX
VORDME,185947N,1005130E,RUTGI
VORDME,063958N,1002333E,RUXUB
VORDME,135627N,1004820E,RYAUN
VORDME,075902N,0981605E,SAABA
VORDME,130722N,1001939E,SABAI
VORDME,125959N,1001125E,SABIS
VORDME,123005N,1010251E,SABNA
VORDME,163948N,1012724E,SABOR
VORDME,170346N,1023112E,SAGBA
VORDME,145760N,1023339E,SAIGA
VORDME,082052N,1001313E,SAKOL
VORDME,064700N,1003712E,SAKRA
VORDME,151007N,1043913E,SALEE
VORDME,131429N,1001129E,SALMA
VORDME,165623N,1000858E,SALOK
VORDME,132759N,1004709E,SALSA
VORDME,165352N,0983606E,SAMAE
VORDME,175405N,0993206E,SAMAI
VORDME,132303N,1004048E,SAMBA
VORDME,145849N,1024022E,SAMBY
VORDME,123620N,1005956E,SAMIT
VORDME,080625N,0981503E,SAMON
VORDME,163705N,0993619E,SANAL
VORDME,170901N,1024645E,SANIT
VORDME,133755N,1005719E,SANJO
VORDME,145134N,1032548E,SANOT
VORDME,190303N,0984827E,SANRA
VORDME,090746N,0990805E,SAPUD
VORDME,173003N,1030529E,SAPUR
VORDME,082127N,0990057E,SARER
VORDME,173030N,0994737E,SARIM
VORDME,151650N,1045429E,SARIO
VORDME,194001N,0995540E,SASLO
VORDME,082902N,0975756E,SATVA
VORDME,083016N,0983729E,SAVSA
VORDME,090833N,0990843E,SB201
VORDME,091322N,0991326E,SB202
VORDME,092457N,0990018E,SB203
VORDME,085623N,0992814E,SB204
VORDME,085928N,0991934E,SB205
VORDME,085205N,0991244E,SB206
VORDME,091857N,0985507E,SB207
VORDME,091448N,0990457E,SB208
VORDME,091722N,0991010E,SB209
VORDME,090842N,0991844E,SB210
VORDME,090722N,0990734E,SB401
VORDME,090525N,0990540E,SB402
VORDME,090232N,0990251E,SB403
VORDME,085959N,0990021E,SB404
VORDME,091044N,0985406E,SB408
VORDME,091824N,0985905E,SB409
VORDME,090101N,0991209E,SB410
VORDME,085319N,0991503E,SB411
VORDME,084830N,0991349E,SB412
VORDME,084621N,0991221E,SB413
VORDME,090650N,0985960E,SB414
VORDME,085534N,0985513E,SB415
VORDME,085448N,0990209E,SB416
VORDME,124141N,0995549E,SDF01
VORDME,124414N,0995446E,SDFW1
VORDME,104223N,0992112E,SE061
VORDME,104035N,0991802E,SE062
VORDME,103929N,0991606E,SE063
VORDME,104150N,0990600E,SE064
VORDME,104922N,0991912E,SE065
VORDME,104257N,0992212E,SE241
VORDME,104552N,0992719E,SE242
VORDME,104341N,0993744E,SE243
VORDME,103610N,0992431E,SE244
VORDME,162607N,1023706E,SEBMI
VORDME,161733N,1031707E,SEDNO
VORDME,151250N,1021545E,SEEMA
VORDME,144615N,1021342E,SEERO
VORDME,085300N,0992831E,SEGRA
VORDME,131742N,1011043E,SEHNA
VORDME,142020N,1015311E,SELKA
VORDME,145359N,1001548E,SEMBO
VORDME,122816N,1022557E,SEPPA
VORDME,080403N,0990044E,SG001
VORDME,080028N,0990341E,SG002
VORDME,080001N,0985035E,SG009
VORDME,073325N,0992041E,SIKAO
VORDME,103450N,1013640E,SIRAT
VORDME,142408N,0993638E,SIRIN
VORDME,151250N,1021545E,SITTA
VORDME,093319N,1000342E,SM170
VORDME,093725N,1000318E,SM171
VORDME,093954N,1000426E,SM172
VORDME,093904N,1000208E,SM173
VORDME,093403N,1001757E,SM174
VORDME,093004N,0995112E,SM175
VORDME,092006N,0994955E,SM176
VORDME,094327N,1002157E,SM177
VORDME,093701N,1000316E,SM180
VORDME,094037N,1000253E,SM181
VORDME,094313N,1000236E,SM182
VORDME,093637N,1002218E,SM191
VORDME,093800N,1001133E,SM192
VORDME,091426N,0995417E,SM193
VORDME,093228N,1000347E,SM350
VORDME,092634N,1000422E,SM351
VORDME,091230N,0995450E,SM352
VORDME,093110N,1001124E,SM353
VORDME,094820N,1001022E,SM354
VORDME,093125N,1002253E,SM355
VORDME,092729N,1000427E,SM361
VORDME,092821N,0995344E,SM371
VORDME,091550N,0995029E,SM372
VORDME,092643N,1001754E,SM373
VORDME,094139N,1002256E,SM374
VORDME,092847N,1000553E,SM900
VORDME,093528N,1000330E,SM901
VORDME,093549N,1000317E,SM902
VORDME,122035N,1022422E,SMART
VORDME,182933N,0992908E,SOKOM
VORDME,182201N,0994329E,SONPA
VORDME,083226N,1001709E,SOOZO
VORDME,124550N,0995456E,SOPON
VORDME,095353N,1002342E,SORTO
VORDME,140329N,1010420E,SOVKI
VORDME,080827N,0983642E,SP001
VORDME,082126N,0983710E,SP002
VORDME,075515N,0983711E,SP003
VORDME,075238N,0980409E,SP004
VORDME,081303N,0982107E,SP101
VORDME,081116N,0980218E,SP102
VORDME,082019N,0980127E,SP103
VORDME,080837N,0983829E,SP112
VORDME,082005N,0982221E,SP113
VORDME,082314N,0982715E,SP114
VORDME,082043N,0983429E,SP115
VORDME,080102N,0982215E,SP201
VORDME,075947N,0980857E,SP202
VORDME,080438N,0975607E,SP312
VORDME,075304N,0981426E,SP401
VORDME,075343N,0983117E,SP402
VORDME,074639N,0983001E,SP404
VORDME,080560N,0980623E,SP501
VORDME,081915N,0981156E,SP601
VORDME,082050N,0982844E,SP602
VORDME,082611N,0982758E,SP603
VORDME,082814N,0981749E,SP604
VORDME,082733N,0981450E,SP606
VORDME,081106N,0980034E,SP702
VORDME,081534N,0982956E,SP703
VORDME,074813N,0982835E,SP801
VORDME,080153N,0983116E,SP803
VORDME,065604N,1002429E,SS201
VORDME,065637N,1002852E,SS202
VORDME,065701N,1003204E,SS203
VORDME,065026N,1003608E,SS204
VORDME,064835N,1002121E,SS205
VORDME,065608N,1002428E,SS206
VORDME,065627N,1002853E,SS207
VORDME,065641N,1003206E,SS208
VORDME,070040N,1002329E,SS209
VORDME,071102N,1000326E,SS210
VORDME,072019N,1001242E,SS211
